time,n1,n2,n3,n4,n5,n6,n7
16746,25.8,138,264.4,175.4,155.9,159.8,71.7
16747,25.9,138,264.4,175.4,155.9,159.9,71.8
16748,25.9,138,264.5,175.3,155.9,159.9,71.7
16749,25.9,138,264.3,175.3,155.9,159.9,71.7
16750,25.9,138,264.5,175.3,155.9,159.7,71.8
16751,25.9,138,264.4,175.4,155.9,159.5,71.8
16752,25.9,138,264.5,175.4,155.9,159.6,71.8
16753,25.9,138,264.4,175.3,155.9,159.7,71.8
16754,25.9,138,264.4,175.3,155.9,159.8,71.8
16755,25.9,138,264.4,175.3,155.9,159.9,71.8
16756,25.9,138,264.5,175.3,155.9,159.6,71.7
16757,25.9,138,264.5,175.3,155.9,159.4,71.7
16758,25.9,138,264.6,175.3,155.9,159.2,71.7
16759,25.9,138,264.5,175.3,155.9,159.6,71.7
16760,25.9,138,264.5,175.3,155.9,159.8,71.7
16761,25.8,138,264.4,175.3,155.9,159.7,71.6
16762,25.8,138,264.5,175.3,155.9,159.8,71.5
16763,25.8,138,264.5,175.3,155.9,159.6,71.5
16764,25.7,138,264.5,175.3,155.9,159.6,71.4
16765,25.7,138,264.6,175.3,155.8,159.7,71.5
16766,25.7,138,264.5,175.3,155.8,159.7,71.5
16767,25.7,138,264.5,175.3,155.8,159.8,71.5
16768,25.7,138,264.6,175.3,155.8,159.8,71.5
16769,25.6,138,264.5,175.3,155.8,159.8,71.5
16770,25.6,138,264.4,175.3,155.8,159.8,71.4
16771,25.6,138,264.6,175.3,155.8,159.6,71.4
16772,25.6,138,264.4,175.3,155.7,159.7,71.4
16773,25.7,138,264.3,175.3,155.8,159.6,71.4
16774,25.7,138,264.4,175.3,155.8,159.6,71.4
16775,25.7,138,264.4,175.3,155.8,159.7,71.4
16776,25.7,138,264.5,175.3,155.8,159.7,71.4
16777,25.7,138,264.5,175.3,155.8,159.6,71.4
16778,25.7,138,264.6,175.3,155.8,159.7,71.4
16779,25.7,138,264.6,175.3,155.8,159.9,71.4
16780,25.7,138,264.6,175.3,155.8,159.9,71.4
16781,25.7,138,264.5,175.3,155.8,159.6,71.4
16782,25.7,137.9,264.6,175.3,155.9,159.7,71.4
16783,25.7,138,264.6,175.3,155.9,159.9,71.4
16784,25.7,137.9,264.6,175.3,155.9,159.9,71.4
16785,25.7,137.9,264.6,175.3,155.9,160.1,71.4
16786,25.7,137.9,264.6,175.3,155.9,160,71.4
16787,25.7,138,264.6,175.3,155.9,159.8,71.4
16788,25.7,138,264.6,175.3,155.9,160,71.4
16789,25.7,138,264.6,175.3,155.9,160,71.5
16790,25.7,138,264.6,175.3,155.9,159.9,71.5
16791,25.7,138,264.6,175.3,155.9,160.1,71.6
16792,25.7,138,264.6,175.3,155.9,160.1,71.6
16793,25.7,138,264.6,175.3,155.9,160,71.6
16794,25.7,137.9,264.6,175.3,155.9,159.9,71.7
16795,25.7,138,264.6,175.3,155.9,159.8,71.7
16796,25.7,137.9,264.6,175.3,155.9,160,71.7
16797,25.7,138,264.6,175.3,155.9,159.9,71.5
16798,25.7,137.9,264.6,175.3,155.9,159.8,71.5
16799,25.7,137.9,264.4,175.3,155.9,159.7,71.4
16800,25.7,137.9,264.4,175.3,155.9,159.6,71.4
16801,25.7,137.9,264.5,175.3,155.9,159.7,71.5
16802,25.7,137.9,264.5,175.3,155.9,159.7,71.6
16803,25.7,137.9,264.5,175.3,155.9,159.9,71.7
16804,25.7,137.9,264.5,175.3,155.9,159.9,71.6
16805,25.7,137.9,264.6,175.3,155.9,159.9,71.7
16806,25.7,137.9,264.6,175.3,155.9,159.7,71.7
16807,25.7,137.9,264.5,175.3,155.9,159.7,71.7
16808,25.7,137.9,264.5,175.3,155.9,159.7,71.7
16809,25.9,138,264.7,175.5,156,159.7,71.8
16810,25.9,138,264.6,175.5,156,159.9,71.8
16811,25.9,138,264.5,175.5,156,159.9,71.8
16812,25.9,138,264.6,175.5,156,160,71.8
16813,25.8,138,264.6,175.5,155.9,160.1,71.8
16814,25.8,138,264.6,175.5,155.9,159.9,71.8
16815,25.9,138,264.6,175.5,155.9,160,71.8
16816,25.8,138,264.6,175.5,155.9,159.9,71.8
16817,25.9,138,264.6,175.5,155.9,160,71.8
16818,25.8,138,264.6,175.5,155.9,160,71.8
16819,25.9,138,264.6,175.5,155.9,160,71.8
16820,25.7,138,264.6,175.4,155.9,159.9,71.8
16821,25.7,138,264.6,175.4,155.9,159.9,71.8
16822,25.7,138,264.5,175.3,155.9,159.7,71.8
16823,25.7,138,264.6,175.4,155.9,159.7,71.8
16824,25.7,138,264.6,175.4,155.9,159.7,71.8
16825,25.7,138,264.6,175.4,155.9,159.7,71.8
16826,25.7,138,264.6,175.3,155.9,159.6,71.8
16827,25.7,138,264.6,175.4,155.9,159.9,71.7
16828,25.7,138,264.6,175.3,155.9,159.8,71.8
16829,25.7,138,264.6,175.4,155.9,159.7,71.8
16830,25.7,137.9,264.6,175.3,155.9,159.7,71.8
16831,25.7,138,264.6,175.4,155.9,159.9,71.8
16832,25.7,138,264.6,175.4,155.9,159.8,71.8
16833,25.7,138,264.6,175.4,155.9,159.7,71.8
16834,25.7,138,264.6,175.4,155.9,159.9,71.8
16835,25.7,137.9,264.6,175.4,155.9,159.9,71.8
16836,25.7,138,264.7,175.3,155.9,159.9,71.8
16837,25.7,137.9,264.6,175.4,155.9,159.9,71.8
16838,25.7,138,264.6,175.4,156,160,71.8
16839,25.7,137.9,264.6,175.4,156,159.9,71.7
16840,25.7,138,264.6,175.3,156,160,71.7
16841,25.7,138,264.7,175.3,156,159.9,71.8
16842,25.7,137.9,264.6,175.3,155.9,159.6,71.8
16843,25.6,137.9,264.6,175.3,155.9,159.5,71.8
16844,25.6,137.9,264.6,175.3,155.9,159.8,71.8
16845,25.6,137.9,264.6,175.3,155.9,159.6,71.8
16846,25.6,137.9,264.6,175.3,155.9,159.6,71.7
16847,25.6,137.9,264.6,175.3,155.9,159.9,71.7
16848,25.6,137.9,264.6,175.3,155.9,159.7,71.7
16849,25.6,137.9,264.6,175.3,155.9,159.7,71.7
16850,25.6,137.9,264.6,175.3,155.9,159.9,71.7
16851,25.6,137.9,264.6,175.3,155.9,159.9,71.8
16852,25.6,137.9,264.6,175.3,155.9,159.8,71.8
16853,25.7,138,264.8,175.4,156.1,159.9,71.8
16854,25.7,138,264.8,175.4,156.1,159.9,71.9
16855,25.7,138,264.7,175.4,156.1,159.9,71.8
16856,25.7,138,264.6,175.5,156.1,160.1,71.8
16857,25.8,138,264.7,175.4,156.1,159.9,71.8
16858,25.8,138,264.7,175.4,156.1,159.9,71.9
16859,25.8,138,264.8,175.4,156,160,71.8
16860,25.8,138,264.8,175.4,156.1,160.1,71.8
16861,25.8,138,264.8,175.4,156.1,160.2,71.9
16862,25.8,138,264.9,175.4,156.1,160.2,71.9
16863,25.8,138,264.9,175.4,156.1,160.2,71.8
16864,25.7,137.9,264.7,175.3,155.9,159.8,71.8
16865,25.7,137.9,264.7,175.3,155.9,159.9,71.8
16866,25.6,137.9,264.7,175.3,155.9,159.8,71.7
16867,25.7,137.9,264.8,175.3,155.9,159.9,71.7
16868,25.7,137.9,264.7,175.3,155.9,160.1,71.6
16869,25.7,137.9,264.7,175.3,155.9,160.1,71.6
16870,25.7,137.9,264.7,175.3,155.9,160,71.7
16871,25.7,137.9,264.7,175.3,155.9,160.1,71.7
16872,25.7,137.9,264.7,175.3,155.9,160,71.7
16873,25.7,137.9,264.8,175.3,156,160.1,71.8
16874,25.7,137.9,264.7,175.3,156,159.9,71.8
16875,25.7,138,264.9,175.3,156.1,159.9,71.8
16876,25.7,138,264.9,175.3,156.1,159.9,71.8
16877,25.7,138,264.8,175.3,156.1,160.1,71.8
16878,25.7,138,264.8,175.3,156.1,160,71.8
16879,25.7,138,264.8,175.3,156.1,160.1,71.8
16880,25.7,138,264.8,175.4,156.1,160,72
16881,25.7,138,264.8,175.4,156.1,160.1,72.1
16882,25.7,138,264.8,175.4,156.1,160.2,72.1
16883,25.7,138,264.8,175.4,156.1,159.9,72
16884,25.7,138,264.8,175.4,156.1,160,72
16885,25.7,138,264.9,175.4,156.1,160.1,72
16886,25.7,138,264.9,175.4,156.1,159.9,72
16887,25.6,137.9,264.8,175.4,156.1,159.9,72
16888,25.6,137.9,264.9,175.4,156.2,160.2,72
16889,25.6,137.9,264.8,175.3,156.2,160.2,72
16890,25.6,137.9,264.9,175.3,156.1,160.1,72
16891,25.6,138,264.8,175.4,156.1,160.1,72
16892,25.6,137.9,264.9,175.4,156.1,159.9,72
16893,25.7,138,264.7,175.4,156.1,160.2,72
16894,25.7,138,264.9,175.3,156.1,160.2,72
16895,25.7,138,264.7,175.3,156.1,160.3,72.1
16896,25.7,138,264.7,175.4,156.1,160.2,72.1
16897,25.6,138,264.7,175.4,156.1,160.1,72.1
16898,25.6,138,264.8,175.4,156.1,160.1,72.1
16899,25.6,138,264.7,175.4,156.1,160.2,72.1
16900,25.6,138,264.8,175.4,156.1,160.2,72.1
16901,25.6,138,264.9,175.4,156.1,160.1,72.1
16902,25.6,138,264.9,175.4,156.1,160.1,72.1
16903,25.6,137.9,264.9,175.3,156.1,160.2,72.1
16904,25.6,137.9,264.9,175.3,156.1,160.1,72.1
16905,25.6,137.9,264.9,175.3,156.2,160.2,72.1
16906,25.6,137.9,264.9,175.3,156.1,160.1,72.1
16907,25.6,137.9,264.9,175.3,156.1,160.1,72.1
16908,25.7,137.9,264.9,175.3,156.1,160,72.1
16909,25.6,138,264.9,175.3,156.1,160.1,72.1
16910,25.6,137.9,264.8,175.3,156.1,160.1,72.1
16911,25.6,137.9,264.9,175.3,156.1,160.1,72.1
16912,25.6,137.9,264.9,175.3,156.1,160,72.1
16913,25.7,137.9,264.9,175.3,156.1,160.2,72.1
16914,25.7,138,264.9,175.3,156.1,160.1,72.1
16915,25.7,138,264.9,175.4,156.1,160.1,72
16916,25.7,138,264.8,175.3,156.1,160.2,72.1
16917,25.7,137.9,264.8,175.3,156.1,160.1,72
16918,25.7,137.9,264.8,175.3,156.1,160.1,72
16919,25.6,137.9,264.7,175.3,156.1,160.2,71.8
16920,25.6,137.9,264.7,175.3,156.1,160.3,71.8
16921,25.6,137.9,264.6,175.3,156.1,160.2,71.8
16922,25.6,137.9,264.8,175.3,156.1,160.2,71.8
16923,25.6,137.9,264.8,175.3,156.1,160.2,71.8
16924,25.6,137.9,264.8,175.3,156,160.3,71.8
16925,25.6,137.9,264.7,175.3,156,160.2,71.8
16926,25.6,137.9,264.8,175.3,156,160,71.9
16927,25.6,137.9,264.9,175.3,156,160.1,72
16928,25.6,137.9,264.7,175.3,156,160.1,72
16929,25.6,137.9,264.7,175.3,156,160.2,72.1
16930,25.7,138,264.8,175.3,156.1,160.2,72.1
16931,25.7,138,264.7,175.3,156.1,160.2,72.1
16932,25.7,138,264.8,175.3,156.1,160.2,72.1
16933,25.7,138,264.9,175.3,156.1,160.2,72.1
16934,25.7,137.9,264.9,175.3,156.1,160.2,72.1
16935,25.7,137.9,264.8,175.3,156.2,160.2,72.1
16936,25.7,137.9,264.9,175.3,156.1,160.2,72.1
16937,25.7,137.9,264.8,175.3,156.1,160.1,72.1
16938,25.7,137.9,264.8,175.3,156.1,160.1,72.1
16939,25.7,137.9,264.8,175.3,156.1,160.2,72.1
16940,25.7,137.9,264.8,175.3,156.1,160.3,72.1
16941,25.7,137.9,264.7,175.3,156.1,160.3,72.1
16942,25.7,137.9,264.8,175.3,156.1,160.2,72.1
16943,25.7,137.9,264.8,175.3,156.1,160,72.1
16944,25.7,137.9,264.8,175.3,156.1,160.2,72.1
16945,25.7,137.9,264.7,175.3,156.1,160.2,72.2
16946,25.7,137.9,264.8,175.3,156.1,160.3,72.1
16947,25.7,137.9,264.7,175.3,156.2,160.3,72.1
16948,25.7,137.9,264.7,175.3,156.2,160.3,72.1
16949,25.7,137.9,264.6,175.3,156.1,160.2,72.1
16950,25.7,137.9,264.7,175.3,156.2,160.2,72.2
16951,25.7,137.9,264.7,175.3,156.2,160.1,72.2
16952,25.7,137.9,264.7,175.3,156.1,160.2,72.3
16953,25.7,137.9,264.7,175.3,156.2,160.3,72.2
16954,25.7,137.9,264.7,175.3,156.1,160.2,72.1
16955,25.7,137.9,264.7,175.3,156.1,160.2,72.1
16956,25.7,137.9,264.7,175.3,156.1,160.2,72.1
16957,25.7,137.9,264.6,175.3,156.1,159.7,72
16958,25.7,137.9,264.6,175.3,156.1,159.3,71.8
16959,25.7,137.9,264.6,175.3,156.1,159.4,71.7
16960,25.7,137.9,264.1,175.3,156.1,160,71.6
16961,25.7,137.9,264.4,175.2,156.1,159.9,71.6
16962,25.7,137.8,264.5,175.2,156.1,160.1,71.7
16963,25.7,137.8,264.7,175.2,156.1,160.2,71.7
16964,25.6,137.9,264.6,175.2,156.1,160.2,71.7
16965,25.6,137.9,264.7,175.2,156.1,160.3,71.7
16966,25.7,137.8,264.7,175.2,156.1,160.1,71.7
16967,25.6,137.9,264.7,175.2,156.1,160.2,71.6
16968,25.7,137.9,264.6,175.2,156.1,160.1,71.7
16969,25.7,137.9,264.6,175.2,156.1,160.2,71.7
16970,25.7,137.9,264.6,175.2,156.1,160.3,71.7
16971,25.7,137.9,264.7,175.2,156.1,160.2,71.7
16972,25.7,137.9,264.6,175.2,156,160.1,71.7
16973,25.7,137.9,264.6,175.2,156.1,159.9,71.7
16974,25.7,137.9,264.6,175.2,156.1,160.1,71.7
16975,25.7,137.9,264.6,175.2,156.1,159.8,71.7
16976,25.7,137.9,264.7,175.2,156.1,160,71.8
16977,25.7,137.8,264.6,175.2,156.1,160.1,71.8
16978,25.7,137.9,264.7,175.2,156.1,160.1,71.7
16979,25.7,137.9,264.7,175.2,156.1,160.1,71.7
16980,25.7,137.9,264.7,175.2,156,160.1,71.7
16981,25.7,137.8,264.6,175.1,156.1,160,71.7
16982,25.7,137.8,264.6,175.2,156,160.1,71.8
16983,25.7,137.9,264.6,175.2,156.1,160.2,71.8
16984,25.7,137.8,264.6,175.2,156.1,159.9,71.8
16985,25.7,137.9,264.7,175.1,156.1,160.1,71.8
16986,25.7,137.9,264.7,175.1,156.1,160.2,71.8
16987,25.7,137.9,264.7,175.2,156,160.1,71.8
16988,25.7,137.9,264.7,175.2,156.1,160.2,71.8
16989,25.7,137.9,264.6,175.2,156,160.1,71.8
16990,25.7,137.9,264.6,175.2,156,160.1,71.8
16991,25.7,137.9,264.6,175.1,155.9,160,71.8
16992,25.7,137.9,264.6,175.1,155.9,160,71.8
16993,25.7,137.9,264.6,175.2,155.9,160,71.8
16994,25.7,137.9,264.6,175.2,155.9,160.4,71.8
16995,25.7,137.9,264.6,175.1,155.9,160.1,71.8
16996,25.6,137.8,264.6,175,155.9,160,71.8
16997,25.6,137.7,264.6,175,155.9,159.7,71.9
16998,25.6,137.7,264.6,175,155.9,160.1,71.8
16999,25.6,137.7,264.7,175,155.9,160.2,71.8
17000,25.6,137.7,264.6,175,155.9,160.1,71.7
17001,25.7,137.7,264.6,175,155.9,160.1,71.8
17002,25.6,137.7,264.6,175,155.9,160.1,71.8
17003,25.7,137.8,264.6,175,155.9,160.2,71.8
17004,25.6,137.8,264.6,175,155.9,160.2,71.7
17005,25.6,137.7,264.6,175,155.9,160.3,71.7
17006,25.6,137.7,264.6,175,155.9,160,71.8
17007,25.7,137.9,264.6,175.1,156,160.2,71.8
17008,25.7,137.8,264.6,175.1,155.9,159.9,71.8
17009,25.7,137.8,264.6,175.1,156,160,71.7
17010,25.7,137.8,264.6,175.2,155.9,160.1,71.7
17011,25.7,137.8,264.6,175.1,156,160.1,71.6
17012,25.7,137.9,264.4,175.2,155.9,160.2,71.6
17013,25.7,137.9,264.6,175.2,155.9,160.2,71.6
17014,25.7,137.9,264.6,175.1,155.9,160.1,71.5
17015,25.7,137.9,264.6,175.2,155.9,160.1,71.7
17016,25.7,137.8,264.6,175.1,155.9,160.1,71.7
17017,25.7,137.8,264.6,175.1,155.9,160,71.8
17018,25.7,137.8,264.6,175.1,155.9,160.1,71.7
17019,25.7,137.8,264.6,175.1,156,160.2,71.7
17020,25.7,137.8,264.6,175.1,156,160.1,71.7
17021,25.7,137.8,264.6,175.1,156,160.3,71.8
17022,25.7,137.8,264.6,175,155.9,160.3,71.8
17023,25.8,137.8,264.6,175.1,155.9,160.3,71.8
17024,25.8,137.8,264.7,175,155.9,160.3,71.8
17025,25.7,137.8,264.6,175,155.9,160.2,71.8
17026,25.8,137.8,264.6,175,155.9,160.3,71.8
17027,25.7,137.8,264.6,175,155.9,160.3,71.8
17028,25.7,137.8,264.6,175,155.9,160.3,71.8
17029,25.7,137.8,264.6,175,155.9,160.1,71.8
17030,25.7,137.8,264.5,175,155.9,160.2,71.8
17031,25.7,137.8,264.6,175,155.9,160.2,71.8
17032,25.7,137.8,264.6,175,155.9,160.1,71.8
17033,25.7,137.8,264.6,175,155.9,160.2,71.8
17034,25.7,137.8,264.6,175,155.9,160.3,71.8
17035,25.7,137.8,264.6,175,155.9,160.3,71.8
17036,25.7,137.8,264.6,175,155.9,160.2,71.8
17037,25.7,137.8,264.6,175,155.9,160.1,71.8
17038,25.7,137.7,264.5,175,155.9,160.1,71.8
17039,25.7,137.8,264.6,175,155.9,160.1,71.8
17040,25.7,137.8,264.6,175,155.9,160.1,71.8
17041,25.7,137.8,264.6,175,155.9,160.2,71.8
17042,25.7,137.8,264.6,175,155.9,160.2,71.8
17043,25.7,137.7,264.6,175,155.9,160.1,71.8
17044,25.7,137.7,264.6,175,155.9,160,71.8
17045,25.7,137.7,264.6,175,155.9,160.2,71.9
17046,25.7,137.7,264.6,175,155.9,160,72
17047,25.7,137.7,264.6,175,155.9,159.9,72
17048,25.7,137.7,264.6,175,155.9,160.2,72
17049,25.7,137.7,264.6,175,155.9,160.1,71.9
17050,25.7,137.7,264.6,175,155.9,160.3,72
17051,25.7,137.7,264.6,175,155.9,160.3,72
17052,25.7,137.7,264.6,175,155.9,160.2,72
17053,25.7,137.7,264.6,175,155.9,160.3,72
17054,25.7,137.8,264.6,175,155.9,160.3,72.1
17055,25.7,137.8,264.6,175,155.9,160.3,72
17056,25.7,137.8,264.6,175,155.9,160.3,72.2
17057,25.7,137.8,264.6,175.1,155.9,160.2,72.1
17058,25.7,137.8,264.6,175,155.9,160.2,72.1
17059,25.7,137.8,264.6,175.1,155.9,160,72.1
17060,25.7,137.8,264.6,175.1,155.9,160.1,72.1
17061,25.7,137.8,264.6,175,155.9,160.2,72.1
17062,25.7,137.8,264.6,175,155.9,160.3,72
17063,25.7,137.7,264.6,175,155.9,160.3,72.1
17064,25.7,137.8,264.6,175,155.9,160.2,72
17065,25.6,137.8,264.6,175,155.9,160.1,72.1
17066,25.7,137.7,264.6,175,155.9,160.1,72.1
17067,25.6,137.8,264.6,175.1,155.9,160.2,72
17068,25.6,137.8,264.7,175,155.8,160.2,72
17069,25.7,137.7,264.6,175,155.9,160.3,72.1
17070,25.6,137.7,264.6,175.1,155.9,160.2,72.1
17071,25.7,137.7,264.6,175.1,155.8,160.1,72.1
17072,25.7,137.7,264.6,175,155.9,160.3,72.1
17073,25.7,137.7,264.6,175,155.9,160.2,72.1
17074,25.7,137.7,264.7,175,155.9,160.3,72.1
17075,25.6,137.8,264.6,175.1,155.9,160.2,72.1
17076,25.6,137.7,264.7,175.1,155.9,160.1,72.1
17077,25.6,137.7,264.6,175,155.9,160.1,72.2
17078,25.6,137.7,264.6,175,155.9,160.2,72.1
17079,25.6,137.7,264.7,175,155.9,160.1,72.1
17080,25.6,137.7,264.7,175,155.9,160.1,72.1
17081,25.6,137.7,264.7,175,155.9,160.1,72
17082,25.6,137.7,264.7,175.1,155.9,160.1,72.1
17083,25.6,137.7,264.7,175,155.9,160.2,72.1
17084,25.6,137.7,264.7,175,155.9,160.2,72
17085,25.6,137.7,264.6,175,155.9,160.1,72
17086,25.6,137.7,264.7,175,155.9,160.1,72
17087,25.6,137.7,264.7,175,155.9,160.3,72
17088,25.6,137.7,264.6,175,155.9,160.3,72.1
17089,25.6,137.7,264.6,175,155.9,160.2,72
17090,25.6,137.7,264.6,175,155.8,160.1,72
17091,25.6,137.7,264.7,175,155.9,160.3,72.1
17092,25.6,137.7,264.7,175,155.9,160.4,72
17093,25.6,137.7,264.7,175,155.9,160.2,72.1
17094,25.6,137.7,264.7,175,155.8,160.3,72.1
17095,25.7,137.8,264.8,175.1,155.9,160.4,72.2
17096,25.7,137.8,264.8,175.1,155.9,160.4,72.2
17097,25.7,137.8,264.7,175.1,155.9,160.3,72.2
17098,25.7,137.8,264.7,175,155.9,160.3,72.3
17099,25.7,137.8,264.7,175.1,155.9,160.4,72.3
17100,25.7,137.7,264.7,175.1,155.9,160.3,72.3
17101,25.7,137.8,264.6,175.1,155.9,160.2,72.4
17102,25.7,137.8,264.8,175.2,155.9,160.2,72.3
17103,25.7,137.7,264.8,175.1,155.9,160.1,72.3
17104,25.7,137.8,264.8,175.1,155.9,160,72.3
17105,25.7,137.7,264.7,175.1,155.9,160.2,72.3
17106,25.7,137.8,264.7,175.2,155.9,160.2,72.4
17107,25.7,137.7,264.9,175.2,155.9,160.1,72.4
17108,25.7,137.7,264.9,175.2,155.9,160,72.4
17109,25.7,137.8,264.7,175.2,155.9,160.2,72.5
17110,25.7,137.8,264.8,175.2,155.9,159.9,72.4
17111,25.7,137.8,264.8,175.2,155.9,160.1,72.4
17112,25.8,137.9,264.8,175.2,155.9,160.2,72.4
17113,25.8,137.9,264.8,175.2,155.9,160,72.4
17114,25.7,137.9,264.9,175.2,155.9,160,72.4
17115,25.8,137.9,264.8,175.2,155.9,159.9,72.4
17116,25.8,137.9,264.9,175.2,155.9,159.9,72.4
17117,25.7,137.8,264.8,175.2,155.9,159.8,72.4
17118,25.8,137.9,264.8,175.2,155.9,160.1,72.4
17119,25.8,137.9,264.9,175.2,155.9,160.2,72.3
17120,25.7,137.7,264.8,175.2,155.9,160.1,72.4
17121,25.7,137.8,264.8,175.2,155.9,159.9,72.4
17122,25.7,137.8,264.8,175.2,155.9,159.8,72.5
17123,25.7,137.8,264.9,175.2,155.9,160.2,72.4
17124,25.7,137.8,264.8,175.2,155.9,160.2,72.5
17125,25.7,137.8,264.7,175.2,155.9,160.4,72.5
17126,25.7,137.8,264.8,175.2,155.9,160.2,72.5
17127,25.7,137.9,264.9,175.2,155.9,160.3,72.5
17128,25.7,137.9,264.8,175.2,155.9,160.2,72.5
17129,25.7,137.8,264.7,175.2,155.9,159.9,72.5
17130,25.7,137.8,264.8,175.2,155.9,160.1,72.4
17131,25.7,137.8,264.8,175.2,155.9,159.9,72.4
17132,25.8,137.9,264.9,175.2,155.9,160.1,72.4
17133,25.9,137.9,264.9,175.2,155.9,160.1,72.3
17134,25.8,137.9,264.9,175.2,155.9,160.2,72.4
17135,25.8,137.9,264.9,175.2,155.9,160.1,72.4
17136,25.8,137.9,264.9,175.2,155.9,160.1,72.4
17137,25.8,137.9,264.8,175.2,155.9,160.1,72.4
17138,25.7,137.9,264.9,175.2,155.9,160.2,72.4
17139,25.7,137.9,264.9,175.3,155.9,160.1,72.4
17140,25.7,137.9,264.9,175.2,155.9,160.1,72.4
17141,25.7,137.9,264.9,175.2,155.9,159.9,72.4
17142,25.8,137.9,264.9,175.2,155.9,160.1,72.4
17143,25.7,137.8,264.9,175.2,155.9,160.1,72.4
17144,25.7,137.8,264.9,175.2,155.9,160.3,72.3
17145,25.7,137.8,264.9,175.2,155.9,160.4,72.3
17146,25.7,137.8,264.9,175.2,155.9,160.2,72.3
17147,25.7,137.8,264.9,175.2,156,160.2,72.3
17148,25.7,137.8,264.9,175.2,156,160.2,72.3
17149,25.7,137.8,264.9,175.2,156,160.3,72.3
17150,25.7,137.8,264.9,175.2,156,160.2,72.3
17151,25.7,137.8,264.9,175.2,155.9,160.1,72.2
17152,25.7,137.8,264.9,175.2,155.9,160.2,72.2
17153,25.7,137.8,264.9,175.2,155.9,160.2,72.2
17154,25.8,137.9,264.9,175.2,155.9,160.1,72.2
17155,25.8,137.9,264.9,175.2,155.9,160.1,72.2
17156,25.8,137.9,264.9,175.2,155.9,160,72.2
17157,25.8,137.9,264.9,175.2,156,160.1,72.1
17158,25.8,137.9,264.9,175.2,155.9,160.2,72.1
17159,25.8,137.9,264.9,175.2,156,160.1,72.1
17160,25.8,137.9,264.9,175.3,155.9,160.1,72.1
17161,25.8,137.9,264.9,175.2,156,160.2,72.1
17162,25.8,137.9,264.9,175.2,156,160,72.2
17163,25.8,137.9,264.8,175.3,155.9,160.2,72.2
17164,25.8,137.9,264.9,175.3,155.9,160.3,72.1
17165,25.8,137.9,264.9,175.3,155.9,160.2,72.1
17166,25.7,137.9,264.8,175.3,155.9,160.2,72.1
17167,25.7,137.9,264.9,175.3,155.9,160.2,72.1
17168,25.8,137.9,264.7,175.3,155.9,160.2,72.1
17169,25.8,137.9,264.9,175.3,155.9,160.2,72.1
17170,25.7,137.9,264.7,175.3,155.9,160.1,72.1
17171,25.8,137.9,264.9,175.3,155.9,160.2,72.1
17172,25.7,137.9,264.7,175.3,155.9,160.2,72.1
17173,25.8,137.9,264.9,175.3,155.9,160.2,72.1
17174,25.7,137.9,264.7,175.3,155.9,160.1,72.1
17175,25.7,137.9,264.7,175.3,155.9,160.2,72.1
17176,25.7,137.9,264.7,175.3,155.9,160.3,72.1
17177,25.8,137.9,264.8,175.3,155.9,160.1,72.2
17178,25.7,137.9,264.8,175.3,155.9,160.2,72.2
17179,25.7,137.9,264.8,175.3,156,160.1,72.2
17180,25.7,137.9,264.8,175.3,156,160.3,72.1
17181,25.7,137.9,264.8,175.3,156,160.2,72.1
17182,25.7,137.9,264.9,175.3,156,160.2,72.1
17183,25.7,137.9,264.9,175.3,156,160.1,72.1
17184,25.7,137.9,264.9,175.3,156,160.1,72.1
17185,25.7,137.9,264.9,175.3,156,160.3,72
17186,25.7,137.9,264.9,175.3,156,160.2,72.1
17187,25.7,137.9,264.9,175.3,156,160.2,72.1
17188,25.7,137.9,264.9,175.3,156,160.3,72.1
17189,25.7,137.9,264.9,175.3,156,160.3,72.1
17190,25.7,137.9,264.9,175.3,156,160.2,72.1
17191,25.7,137.9,264.9,175.3,156,160.3,72.1
17192,25.7,137.9,264.9,175.3,156,160.3,72.1
17193,25.7,137.9,264.9,175.3,156,160.3,72.1
17194,25.7,137.9,264.9,175.3,156.1,160.2,72.1
17195,25.7,137.9,264.9,175.3,156,160.2,72.1
17196,25.7,137.9,264.9,175.3,156,160.1,72.1
17197,25.7,137.9,264.8,175.3,156.1,160.2,72
17198,25.7,137.9,264.9,175.3,156,160.2,72.1
17199,25.7,137.9,264.9,175.3,156,160.2,72
17200,25.7,137.9,264.9,175.3,156,160.3,72.1
17201,25.7,137.9,265,175.3,156,160.3,72.1
17202,25.7,137.9,264.9,175.3,156,160.4,72.1
17203,25.7,137.9,264.9,175.3,156,160.3,72.1
17204,25.7,137.9,264.9,175.3,156,160.2,72
17205,25.7,137.9,264.9,175.3,156,160.2,72
17206,25.7,137.9,265,175.3,156,160.3,72
17207,25.7,137.9,264.9,175.3,156,160.3,72
17208,25.6,137.9,264.9,175.3,156,160.3,72
17209,25.6,137.9,264.9,175.3,156,160.3,72.1
17210,25.7,137.9,264.9,175.3,156,160.5,72.1
17211,25.6,137.9,264.9,175.3,156,160.4,72.1
17212,25.6,137.9,264.9,175.3,156.1,160.4,72.1
17213,25.6,137.9,264.9,175.3,156.1,160.4,72.2
17214,25.7,137.9,264.9,175.3,156,160.2,72.2
17215,25.7,137.9,264.9,175.3,156,160.3,72.2
17216,25.7,137.9,265,175.3,156.1,160.3,72.2
17217,25.7,137.9,265,175.3,156.1,160.2,72.3
17218,25.7,137.9,265,175.3,156.1,160.2,72.3
